card_id,member_id,amount,postcode,pos_id,transaction_dt,status
5208579982289235,590929813231899,7641447.0,54210,612705262671654,2018-11-19 15:51:23,GENUINE
5208579982289235,590929813231899,9577082.0,21113,929502710437227,2018-03-26 19:56:36,GENUINE
4814251740035297,591828214067311,6966297.0,47145,659125170276118,2018-11-04 23:44:15,GENUINE
4814251740035297,591828214067311,513929.0,11971,310275120832636,2018-08-07 22:21:14,GENUINE
4814251740035297,591828214067311,9489233.0,36476,583112951571050,2018-10-08 10:06:47,GENUINE
4814251740035297,591828214067311,6245394.0,37160,987399703093905,2018-02-12 09:56:42,GENUINE
4814251740035297,591828214067311,573397.0,32633,63896017700094,2018-11-22 17:52:07,GENUINE
4814251740035297,591828214067311,2461021.0,13437,875155013920565,2018-05-24 13:09:58,GENUINE
4814251740035297,591828214067311,4923724.0,14170,989384158826238,2018-06-24 23:29:34,GENUINE
4814251740035297,591828214067311,2045892.0,66002,738578662506925,2018-08-27 18:34:27,GENUINE
5565261168536856,593121066644433,8685538.0,53194,125913587511594,2018-06-03 22:06:59,GENUINE
5565261168536856,593121066644433,8986206.0,79834,439457474746917,2018-03-04 15:39:12,GENUINE
5565261168536856,593121066644433,9159027.0,18055,585929976246119,2018-07-07 01:33:39,GENUINE
5565261168536856,593121066644433,2467015.0,43351,775947412133341,2018-09-09 12:20:30,GENUINE
5565261168536856,593121066644433,595195.0,18248,597032751896410,2018-09-18 13:08:43,GENUINE
5565261168536856,593121066644433,853589.0,98027,484437861236421,2018-05-19 09:03:53,GENUINE
5565261168536856,593121066644433,3303166.0,89018,230099904149320,2018-07-29 05:51:03,GENUINE
5565261168536856,593121066644433,6645177.0,12495,572821677272050,2018-08-29 00:28:41,GENUINE
375808802792172,595805306606419,431595.0,25984,415157021185338,2018-02-12 17:43:42,GENUINE
375808802792172,595805306606419,4187041.0,49087,855288792422461,2018-09-05 05:55:15,GENUINE
375808802792172,595805306606419,9249886.0,49962,115283022486466,2018-02-21 02:17:40,GENUINE
375808802792172,595805306606419,2139303.0,14091,964005948323143,2018-03-22 22:29:37,GENUINE
375808802792172,595805306606419,9532183.0,46511,154426551139744,2018-03-26 11:43:11,GENUINE
375808802792172,595805306606419,8604801.0,79536,949228671272143,2018-02-28 04:44:48,GENUINE
5593807230156945,595938183376970,8931583.0,48072,875504838928789,2018-04-07 08:33:17,GENUINE
5593807230156945,595938183376970,5929728.0,29450,518332732738755,2018-04-08 06:58:57,GENUINE
5593807230156945,595938183376970,2935658.0,15006,333035239060018,2018-04-19 03:53:40,GENUINE
5593807230156945,595938183376970,498731.0,52321,922525536539802,2018-06-19 08:10:39,GENUINE
5593807230156945,595938183376970,4280200.0,28097,73326460478408,2018-09-19 10:04:41,GENUINE
5593807230156945,595938183376970,4054379.0,26264,926876700401588,2018-11-19 02:23:59,GENUINE
5593807230156945,595938183376970,3796814.0,79021,650932604691587,2018-11-22 20:51:32,GENUINE
5593807230156945,595938183376970,410.0,74652,601000788479773,2018-11-22 20:51:39,FRAUD
375372047396189,595995388849040,8179447.0,18223,166955126987040,2018-11-01 00:02:42,GENUINE
375372047396189,595995388849040,9997511.0,79351,576942051098806,2018-11-04 03:33:09,GENUINE
375372047396189,595995388849040,6176728.0,32948,889700049546879,2018-03-07 20:39:21,GENUINE
375372047396189,595995388849040,7563540.0,52755,594919963575873,2018-08-08 10:18:56,GENUINE
375372047396189,595995388849040,9848062.0,30740,946774712201852,2018-11-13 20:48:11,GENUINE
375372047396189,595995388849040,8997702.0,59466,658348093010233,2018-04-16 15:20:20,GENUINE
375372047396189,595995388849040,3382015.0,44026,369260834018647,2018-10-16 10:14:45,GENUINE
6225338254619778,598923502844835,7658202.0,93254,153918471982889,2018-08-07 12:38:07,GENUINE
6225338254619778,598923502844835,1084673.0,30643,113730947882688,2018-12-08 18:52:54,GENUINE
6225338254619778,598923502844835,5502674.0,39160,212444352611994,2018-08-09 18:27:44,GENUINE
6225338254619778,598923502844835,5246738.0,57732,20210618148431,2018-02-12 11:21:48,GENUINE
6225338254619778,598923502844835,1629480.0,60151,553643143782437,2018-08-27 08:06:28,GENUINE
373862770187010,599079421916496,4881640.0,99770,142702335336121,2018-03-05 14:04:52,GENUINE
373862770187010,599079421916496,5560358.0,87581,151797398886043,2018-04-06 04:53:37,GENUINE
373862770187010,599079421916496,869599.0,25868,361678292911773,2018-05-13 06:32:08,GENUINE
373862770187010,599079421916496,2073773.0,74948,633471588680769,2018-05-20 11:58:42,GENUINE
373862770187010,599079421916496,8974875.0,72366,816999665506565,2018-07-26 17:17:44,GENUINE
373862770187010,599079421916496,9646055.0,76117,449363386994070,2018-05-27 13:40:59,GENUINE
4117959128633814,599086032537970,4478200.0,47281,468474394692235,2018-12-03 05:48:33,GENUINE
4117959128633814,599086032537970,9698665.0,66863,965834159268968,2018-05-14 07:12:23,GENUINE
4117959128633814,599086032537970,3823852.0,56568,150294575885823,2018-02-19 12:10:01,GENUINE
4117959128633814,599086032537970,5830930.0,14513,143906879006293,2018-04-26 19:48:13,GENUINE
349150311183125,600428624962185,7242773.0,57061,115021548005487,2018-05-04 06:28:47,GENUINE
349150311183125,600428624962185,4154172.0,39567,644608811607560,2018-09-21 09:10:36,GENUINE
349150311183125,600428624962185,4723706.0,61015,530972542096280,2018-09-23 22:28:47,GENUINE
349150311183125,600428624962185,4181345.0,68736,686000782167498,2018-03-25 05:48:57,GENUINE
378769096633923,600448619940182,7110838.0,62834,459571277863796,2018-06-02 07:59:20,GENUINE
378769096633923,600448619940182,5575408.0,21838,566951312928414,2018-10-02 14:18:44,GENUINE
378769096633923,600448619940182,2734796.0,38580,839360054953872,2018-11-11 09:44:34,GENUINE
378769096633923,600448619940182,5934295.0,75789,889083315035815,2018-08-13 15:54:44,GENUINE
378769096633923,600448619940182,7339378.0,57547,181645837367496,2018-03-15 21:32:11,GENUINE
378769096633923,600448619940182,9114489.0,98552,490830315151370,2018-03-17 09:25:16,GENUINE
378769096633923,600448619940182,2810116.0,49736,425458364898619,2018-10-19 07:46:21,GENUINE
378769096633923,600448619940182,7835880.0,54113,215134415333487,2018-02-24 21:30:05,GENUINE
6545952322379984,600766853828700,8199874.0,63065,688114155390252,2018-02-12 17:57:32,GENUINE
6545952322379984,600766853828700,1460244.0,67859,493734550414166,2018-07-02 06:25:51,GENUINE
6545952322379984,600766853828700,6988259.0,47345,964027675516887,2018-04-11 07:29:59,GENUINE
6545952322379984,600766853828700,623628.0,23974,290660877069545,2018-07-11 20:41:28,GENUINE
6545952322379984,600766853828700,4808410.0,58033,81789821649779,2018-03-16 08:00:10,GENUINE
6545952322379984,600766853828700,2946484.0,34230,324304886423214,2018-10-16 14:43:53,GENUINE
6545952322379984,600766853828700,7252949.0,21814,983271466848125,2018-08-19 18:26:29,GENUINE
5253084214148600,601562328078039,9629083.0,85355,975803859667057,2018-02-12 16:23:13,GENUINE
5253084214148600,601562328078039,7808467.0,58074,411659910400313,2018-07-06 20:19:40,GENUINE
5253084214148600,601562328078039,394.0,13783,46989606829598,2018-07-06 20:20:03,FRAUD
5253084214148600,601562328078039,7757659.0,29920,661298131611485,2018-06-10 21:34:42,GENUINE
5253084214148600,601562328078039,1557226.0,39177,92244552506356,2018-03-12 08:18:36,GENUINE
5253084214148600,601562328078039,67406.0,39648,2796691754253,2018-10-22 18:00:30,GENUINE
5253084214148600,601562328078039,1531711.0,18336,731522915330823,2018-04-27 03:16:47,GENUINE
6223681626729292,601816584611264,1490251.0,17966,708836365102328,2018-10-08 15:20:47,GENUINE
6223681626729292,601816584611264,528581.0,15083,14492709997319,2018-06-11 12:31:50,GENUINE
6223681626729292,601816584611264,8012016.0,72414,756581338488598,2018-06-12 10:12:39,GENUINE
6223681626729292,601816584611264,4325645.0,54665,747470436887260,2018-10-14 23:51:24,GENUINE
6223681626729292,601816584611264,3516573.0,88352,613277482513897,2018-06-17 03:50:45,GENUINE
6223681626729292,601816584611264,7735592.0,99729,349733487561872,2018-05-18 09:08:31,GENUINE
6223681626729292,601816584611264,9656186.0,92003,50640228832249,2018-10-28 16:47:59,GENUINE
6223681626729292,601816584611264,516441.0,77454,915458129419365,2018-05-30 10:27:45,GENUINE
6011464322108236,602418142491101,7945343.0,24079,142440045574415,2018-04-06 22:05:18,GENUINE
6011464322108236,602418142491101,3319603.0,28010,238857122003007,2018-10-15 10:19:22,GENUINE
6011464322108236,602418142491101,2079298.0,38341,608403884063521,2018-04-28 22:38:25,GENUINE
6011464322108236,602418142491101,9789799.0,30740,946774712201852,2018-07-31 10:10:58,GENUINE
6444017231919254,602943075072217,5684310.0,54867,162268599504176,2018-04-04 08:47:07,GENUINE
6444017231919254,602943075072217,9136465.0,41568,537767546094726,2018-03-10 04:43:33,GENUINE
6444017231919254,602943075072217,7401887.0,76883,322012324421656,2018-09-10 18:14:45,GENUINE
6444017231919254,602943075072217,6030039.0,68955,596386314027820,2018-04-16 22:04:03,GENUINE
6444017231919254,602943075072217,2619185.0,50026,316038159224466,2018-05-23 23:42:34,GENUINE
6444017231919254,602943075072217,152802.0,18629,790849471038232,2018-02-26 04:54:02,GENUINE
6444017231919254,602943075072217,2404547.0,14028,955964351092204,2018-04-26 05:35:57,GENUINE
6545226290425115,603559973068098,8109409.0,49942,436423527294498,2018-02-12 23:47:09,GENUINE
6545226290425115,603559973068098,7789584.0,24882,29615413510455,2018-02-12 12:29:42,GENUINE
6545226290425115,603559973068098,9863190.0,14013,288905628370197,2018-04-05 22:09:54,GENUINE
6545226290425115,603559973068098,8288223.0,31522,214816297785235,2018-06-14 13:02:50,GENUINE
6545226290425115,603559973068098,9290246.0,12160,763154678690481,2018-04-24 13:13:44,GENUINE
6545226290425115,603559973068098,9664719.0,41766,175465022283733,2018-07-24 16:42:06,GENUINE
6545226290425115,603559973068098,3599287.0,17019,785692819984192,2018-11-24 09:29:29,GENUINE
6545226290425115,603559973068098,7366497.0,17356,137215447446754,2018-09-26 04:18:25,GENUINE
378868585264501,603711462345718,1548956.0,10577,21170309074164,2018-02-12 02:55:48,GENUINE
378868585264501,603711462345718,6448184.0,51444,486371099617156,2018-02-13 15:37:06,GENUINE
378868585264501,603711462345718,6638444.0,48661,560227897438953,2018-10-19 12:15:29,GENUINE
378868585264501,603711462345718,9421972.0,41262,352041405116982,2018-02-25 20:40:37,GENUINE
378868585264501,603711462345718,5310644.0,49409,902302677009601,2018-10-30 05:25:55,GENUINE
6011013642982380,604816191101766,3855049.0,73750,716256923689786,2018-09-03 06:04:29,GENUINE
6011013642982380,604816191101766,2356598.0,73750,716256923689786,2018-09-03 15:47:36,GENUINE
6011013642982380,604816191101766,420540.0,83540,17107420434016,2018-04-09 12:08:20,GENUINE
6011013642982380,604816191101766,6136243.0,21078,795543059341729,2018-05-22 02:06:21,GENUINE
6011013642982380,604816191101766,8459398.0,18077,633625096870440,2018-06-23 16:50:29,GENUINE
6011013642982380,604816191101766,7006896.0,65321,632947126385241,2018-05-28 00:08:58,GENUINE
344143554194093,605980287528081,8573240.0,49717,929831767624905,2018-03-04 05:11:13,GENUINE
344143554194093,605980287528081,1662150.0,24869,231490680524695,2018-09-04 21:41:50,GENUINE
344143554194093,605980287528081,9134373.0,31775,767289071891215,2018-08-11 07:50:32,GENUINE
344143554194093,605980287528081,4153767.0,27214,262322179497237,2018-07-12 07:54:18,GENUINE
344143554194093,605980287528081,9430410.0,79324,372330236791282,2018-10-12 01:34:55,GENUINE
344143554194093,605980287528081,4790930.0,74842,847973664514123,2018-05-16 17:31:08,GENUINE
344143554194093,605980287528081,204217.0,34606,663826420500742,2018-03-28 22:46:48,GENUINE
4573831686695682,606899226218047,8418593.0,35123,699750826432214,2018-08-11 01:51:41,GENUINE
4573831686695682,606899226218047,2922101.0,61919,258469942127288,2018-04-13 02:06:46,GENUINE
4573831686695682,606899226218047,7451784.0,98258,687191539457326,2018-11-20 21:45:37,GENUINE
4573831686695682,606899226218047,2797853.0,62883,142410528122399,2018-06-22 19:09:39,GENUINE
4573831686695682,606899226218047,925860.0,42371,690506188654926,2018-08-25 08:15:41,GENUINE
5599665135166284,607780815525988,227551.0,65783,957699483950264,2018-12-07 21:56:56,GENUINE
5599665135166284,607780815525988,1751893.0,95379,272544441284792,2018-02-12 04:47:19,GENUINE
5599665135166284,607780815525988,8511887.0,43013,979783869682554,2018-05-09 06:50:35,GENUINE
5599665135166284,607780815525988,2135211.0,46319,814830743057020,2018-07-11 23:40:53,GENUINE
5599665135166284,607780815525988,1340967.0,26250,933957229458690,2018-07-21 01:58:49,GENUINE
5599665135166284,607780815525988,7990614.0,14416,52382421376328,2018-08-25 19:28:32,GENUINE
5599665135166284,607780815525988,3981719.0,61015,530972542096280,2018-11-26 22:47:40,GENUINE
5228124043987430,608328339275171,7467863.0,61815,925870314873877,2018-12-02 08:52:35,GENUINE
5228124043987430,608328339275171,7767205.0,30751,923991433768379,2018-02-12 22:12:50,GENUINE
5228124043987430,608328339275171,6603753.0,37340,705591969844507,2018-03-10 18:55:48,GENUINE
5228124043987430,608328339275171,3513634.0,22711,499197102070779,2018-11-16 10:51:13,GENUINE
5228124043987430,608328339275171,3246692.0,72776,611058275441182,2018-03-22 09:47:04,GENUINE
348535611438049,608986996820125,7244724.0,41723,779327408145487,2018-07-01 19:13:01,GENUINE
348535611438049,608986996820125,224159.0,67645,167963084045115,2018-12-02 10:22:18,GENUINE
348535611438049,608986996820125,6882576.0,62973,266623707394969,2018-02-15 01:15:37,GENUINE
348535611438049,608986996820125,7912376.0,41826,230303765199819,2018-07-16 09:50:26,GENUINE
348535611438049,608986996820125,1238277.0,56016,301552092140211,2018-03-17 13:09:33,GENUINE
348535611438049,608986996820125,9932943.0,55367,443273719811115,2018-07-20 20:44:49,GENUINE
348535611438049,608986996820125,1615007.0,56377,359420894728666,2018-09-20 11:29:47,GENUINE
348535611438049,608986996820125,8560107.0,21090,289975597672718,2018-07-21 14:41:22,GENUINE
5491709287669494,609891689283552,9897927.0,70586,630977046496903,2018-06-02 13:13:19,GENUINE
5491709287669494,609891689283552,7677761.0,55379,173456464420384,2018-02-12 17:52:56,GENUINE
5491709287669494,609891689283552,5022146.0,65584,287454810361964,2018-06-04 05:35:32,GENUINE
5491709287669494,609891689283552,8993592.0,11030,817518108958900,2018-10-06 21:28:51,GENUINE
5491709287669494,609891689283552,996429.0,62266,8118080607891,2018-05-09 21:02:50,GENUINE
5491709287669494,609891689283552,861857.0,61468,511209518236356,2018-11-18 01:43:44,GENUINE
5491709287669494,609891689283552,6838033.0,12973,868085187718226,2018-04-21 20:11:16,GENUINE
5491709287669494,609891689283552,5467364.0,50214,39753412271274,2018-05-27 09:11:51,GENUINE
6228733641419063,610330639594612,6671932.0,14422,954472669947960,2018-08-05 14:17:03,GENUINE
6228733641419063,610330639594612,1810563.0,71218,640207726361189,2018-09-12 11:21:49,GENUINE
6228733641419063,610330639594612,8178497.0,54857,782154095519304,2018-06-18 04:30:59,GENUINE
6228733641419063,610330639594612,5935441.0,17076,103211274403596,2018-03-24 18:36:07,GENUINE
6228733641419063,610330639594612,2840441.0,93608,667843826026384,2018-03-28 04:50:16,GENUINE
6228882078421256,610345729585239,7587915.0,14410,334172434805538,2018-06-05 14:29:12,GENUINE
6228882078421256,610345729585239,5488823.0,87040,355718446407234,2018-03-06 08:46:17,GENUINE
6228882078421256,610345729585239,4612172.0,59323,227409111904035,2018-07-12 18:22:17,GENUINE
6228882078421256,610345729585239,265085.0,76052,563970106815031,2018-05-23 18:28:34,GENUINE
6228882078421256,610345729585239,6780044.0,95497,83091262676351,2018-04-27 01:02:13,GENUINE
5211331689203399,610847029159666,5879005.0,13484,626453393911809,2018-10-01 18:07:37,GENUINE
5211331689203399,610847029159666,9654247.0,21244,156304520544831,2018-09-05 20:07:31,GENUINE
5211331689203399,610847029159666,3107310.0,15035,3641663348437,2018-02-12 11:57:26,GENUINE
5211331689203399,610847029159666,1058969.0,30562,298530627043772,2018-10-13 20:11:43,GENUINE
5211331689203399,610847029159666,4632690.0,78121,879246377656857,2018-04-15 07:11:32,GENUINE
5211331689203399,610847029159666,4943689.0,14081,691991756453079,2018-08-16 10:26:54,GENUINE
5211331689203399,610847029159666,5652152.0,12939,85519239396125,2018-05-21 20:52:22,GENUINE
5211331689203399,610847029159666,2338213.0,70092,257276590433856,2018-08-21 07:49:17,GENUINE
4021208445551712,611289984892092,4574762.0,96928,63205291354687,2018-02-12 20:07:30,GENUINE
4021208445551712,611289984892092,3235336.0,39080,533259469490504,2018-02-12 09:56:42,GENUINE
4021208445551712,611289984892092,2976435.0,20711,479856487174409,2018-08-11 07:05:41,GENUINE
4021208445551712,611289984892092,3678209.0,26120,184941704616,2018-10-11 00:09:49,GENUINE
4021208445551712,611289984892092,4068106.0,70651,453660937426048,2018-08-21 07:49:17,GENUINE
4021208445551712,611289984892092,4786611.0,39667,600807047025012,2018-08-30 02:38:38,GENUINE
375667514735949,611432563010764,4018898.0,48449,777723209715708,2018-05-06 01:05:34,GENUINE
375667514735949,611432563010764,9446033.0,36768,918008729901515,2018-08-08 01:20:40,GENUINE
375667514735949,611432563010764,4855528.0,99742,632566453887795,2018-06-10 16:20:42,GENUINE
375667514735949,611432563010764,467836.0,47869,137273368249174,2018-05-12 01:22:45,GENUINE
375667514735949,611432563010764,645417.0,16725,325403440653122,2018-10-18 01:52:07,GENUINE
375667514735949,611432563010764,1913457.0,72103,976509100879407,2018-02-21 18:44:29,GENUINE
375667514735949,611432563010764,1362889.0,39421,117986020341542,2018-09-22 08:21:08,GENUINE
375667514735949,611432563010764,8858790.0,56744,212188675207345,2018-11-27 11:30:13,GENUINE
5208315353552491,611928686513146,4538174.0,96861,343331494351733,2018-12-05 13:52:45,GENUINE
5208315353552491,611928686513146,5754691.0,29178,983213639044904,2018-11-07 07:03:35,GENUINE
5208315353552491,611928686513146,1277252.0,61541,700871457300234,2018-07-10 05:04:06,GENUINE
5208315353552491,611928686513146,6449990.0,12949,817170263055006,2018-09-23 09:46:14,GENUINE
5208315353552491,611928686513146,2727992.0,47340,207732960062370,2018-11-23 05:49:49,GENUINE
5208315353552491,611928686513146,5041366.0,29659,980932190075449,2018-06-27 03:49:29,GENUINE
5208315353552491,611928686513146,8730492.0,12518,817384541898865,2018-03-28 13:03:40,GENUINE
4903163541070948,612593201449520,3629059.0,59740,876204271829617,2018-08-02 06:17:28,GENUINE
4903163541070948,612593201449520,6451025.0,66008,12534781075755,2018-07-06 17:20:15,GENUINE
4903163541070948,612593201449520,107748.0,82070,13980960766450,2018-03-08 21:19:36,GENUINE
4903163541070948,612593201449520,7781276.0,91335,52866356506454,2018-06-09 22:24:10,GENUINE
4903163541070948,612593201449520,2263682.0,81521,904112645065589,2018-05-26 16:00:10,GENUINE
4903163541070948,612593201449520,2541226.0,83467,473261390755494,2018-04-30 15:45:30,GENUINE
4903163541070948,612593201449520,7798774.0,37719,317956595236560,2018-05-30 11:12:35,GENUINE
4492848090158931,613838524128130,8239983.0,14168,96642029291584,2018-03-03 15:43:49,GENUINE
4492848090158931,613838524128130,2055140.0,16244,468883105772935,2018-02-12 07:15:43,GENUINE
4492848090158931,613838524128130,9659980.0,63028,122527434430088,2018-10-09 09:17:19,GENUINE
4492848090158931,613838524128130,1196016.0,76664,157608575043835,2018-03-12 17:16:53,GENUINE
4492848090158931,613838524128130,7515525.0,25427,529941188187725,2018-10-21 11:21:24,GENUINE
4492848090158931,613838524128130,3983660.0,35759,369821479766889,2018-05-25 16:49:38,GENUINE
4492848090158931,613838524128130,2970213.0,40981,415272430520377,2018-02-28 18:12:13,GENUINE
345158301963131,614325994676300,5086062.0,64844,751809547037802,2018-11-01 17:59:14,GENUINE
345158301963131,614325994676300,7827731.0,11706,53865396832090,2018-07-04 15:59:45,GENUINE
345158301963131,614325994676300,8538135.0,74079,242877299562933,2018-04-07 22:00:41,GENUINE
345158301963131,614325994676300,7465795.0,28163,945615373720637,2018-06-07 05:21:42,GENUINE
345158301963131,614325994676300,704493.0,99116,27284953820250,2018-08-15 07:32:05,GENUINE
345158301963131,614325994676300,89426.0,78070,50363748904704,2018-06-17 06:50:10,GENUINE
345158301963131,614325994676300,9683804.0,44665,629541398575202,2018-03-18 20:33:29,GENUINE
345158301963131,614325994676300,4169822.0,18916,680650839794395,2018-03-30 00:56:45,GENUINE
6225064972468468,614368559838934,7573622.0,36530,32575000408619,2018-10-03 23:12:23,GENUINE
6225064972468468,614368559838934,4416921.0,27825,87408078406767,2018-05-07 22:41:46,GENUINE
6225064972468468,614368559838934,7779663.0,84738,568814491208057,2018-10-08 05:37:39,GENUINE
6225064972468468,614368559838934,6846881.0,72540,858165878007027,2018-02-12 02:28:08,GENUINE
6225064972468468,614368559838934,7139977.0,80643,787837728101874,2018-05-11 02:57:04,GENUINE
6225064972468468,614368559838934,5592472.0,15655,324448752519814,2018-07-11 11:43:12,GENUINE
6225064972468468,614368559838934,6296995.0,42045,320529410361527,2018-09-25 12:36:26,GENUINE
6225064972468468,614368559838934,3285346.0,50658,182030362598314,2018-05-29 11:17:12,GENUINE
6505080237250161,615754567307150,6685707.0,93609,806057793180153,2018-05-12 17:49:35,GENUINE
6505080237250161,615754567307150,6591841.0,49908,778939684527999,2018-07-12 18:22:17,GENUINE
6505080237250161,615754567307150,1413395.0,28742,709151774340331,2018-04-14 22:13:16,GENUINE
6505080237250161,615754567307150,123838.0,59752,768842185136244,2018-09-29 10:48:17,GENUINE
6228777558348039,617045089413066,9547492.0,72156,381364541267209,2018-02-12 12:43:33,GENUINE
6228777558348039,617045089413066,7352991.0,15473,211330859389022,2018-09-05 05:55:15,GENUINE
6228777558348039,617045089413066,4949814.0,80473,57088387519461,2018-03-08 12:21:20,GENUINE
6228777558348039,617045089413066,4662221.0,30175,353915420266721,2018-09-23 01:32:49,GENUINE
6221796595498984,617313952879129,3278373.0,28032,607888241960279,2018-05-06 18:17:15,GENUINE
6221796595498984,617313952879129,3996612.0,27920,668360854479587,2018-05-07 15:58:04,GENUINE
6221796595498984,617313952879129,1991960.0,22847,145809819892139,2018-09-07 03:31:28,GENUINE
6221796595498984,617313952879129,3621986.0,40355,95716698952349,2018-11-11 23:56:50,GENUINE
6221796595498984,617313952879129,8347938.0,17581,859887237736977,2018-02-17 13:04:05,GENUINE
6221796595498984,617313952879129,9762536.0,80823,146573127761788,2018-07-26 15:03:10,GENUINE
371691542552208,620584788818914,1443280.0,13407,478232959776740,2018-06-02 09:29:03,GENUINE
371691542552208,620584788818914,7329861.0,30539,58352519442009,2018-05-07 01:45:48,GENUINE
371691542552208,620584788818914,6393774.0,44281,156813334840529,2018-09-12 11:21:49,GENUINE
371691542552208,620584788818914,4619397.0,37715,932651613867672,2018-08-16 20:54:53,GENUINE
4067184730430984,621716090496245,860536.0,35089,496458317495693,2018-12-05 16:52:10,GENUINE
4067184730430984,621716090496245,5871453.0,63069,219299085373787,2018-12-08 21:07:28,GENUINE
4067184730430984,621716090496245,7290991.0,38015,164561276387856,2018-10-11 03:54:06,GENUINE
4067184730430984,621716090496245,9970142.0,85606,973204635593469,2018-05-16 23:29:59,GENUINE
4067184730430984,621716090496245,4093203.0,14517,464198606149833,2018-07-17 18:44:05,GENUINE
4067184730430984,621716090496245,7600562.0,47165,349224335427049,2018-06-22 16:10:14,GENUINE
4067184730430984,621716090496245,2497475.0,23947,601902237537499,2018-07-24 10:43:15,GENUINE
4067184730430984,621716090496245,3696425.0,22443,579697619539156,2018-07-31 01:57:33,GENUINE
6457013830082044,621795526636255,9419731.0,21139,767131735820710,2018-04-01 15:44:39,GENUINE
6457013830082044,621795526636255,8831820.0,67020,841571094980053,2018-06-01 22:16:12,GENUINE
6457013830082044,621795526636255,8488010.0,16663,422500575252743,2018-06-08 00:03:06,GENUINE
6457013830082044,621795526636255,8960806.0,50592,212594806788397,2018-10-31 19:33:34,GENUINE
5116700372358262,622674453932993,1862298.0,96717,911141958750937,2018-04-01 17:14:22,GENUINE
5116700372358262,622674453932993,9763977.0,56185,996975442486415,2018-02-12 19:58:16,GENUINE
5116700372358262,622674453932993,8413842.0,57451,926443723978079,2018-07-14 14:28:47,GENUINE
5116700372358262,622674453932993,6626858.0,25156,947576822880416,2018-05-18 11:23:04,GENUINE
5116700372358262,622674453932993,2888681.0,99360,639536046257343,2018-11-22 03:39:51,GENUINE
5116700372358262,622674453932993,4122340.0,27930,170612610515263,2018-05-26 01:03:03,GENUINE
5116700372358262,622674453932993,6637578.0,37365,238645801479193,2018-04-28 15:54:43,GENUINE
5116700372358262,622674453932993,1224891.0,33873,493026761594050,2018-09-29 07:04:00,GENUINE
374912246967863,622682819569004,8186961.0,76550,959402718471612,2018-07-03 11:35:14,GENUINE
374912246967863,622682819569004,6841862.0,71959,173370617479004,2018-08-03 03:13:26,GENUINE
374912246967863,622682819569004,9076057.0,18616,973876933795290,2018-06-10 10:21:52,GENUINE
374912246967863,622682819569004,3395445.0,14863,417807405866621,2018-06-12 14:41:47,GENUINE
374912246967863,622682819569004,5985056.0,13093,232848751989338,2018-02-20 04:36:51,GENUINE
374912246967863,622682819569004,2230961.0,11953,51491048487477,2018-10-21 08:21:59,GENUINE
374912246967863,622682819569004,5173919.0,75901,222121927583539,2018-07-22 05:38:29,GENUINE
374912246967863,622682819569004,5833256.0,41219,871657229296380,2018-06-30 07:19:56,GENUINE
6587114664896609,623414156260264,9545001.0,60107,369933858364426,2018-03-01 07:39:37,GENUINE
6587114664896609,623414156260264,9987794.0,53961,623099547248336,2018-10-01 14:23:20,GENUINE
6587114664896609,623414156260264,5929154.0,16033,880470631596585,2018-10-17 23:37:33,GENUINE
6587114664896609,623414156260264,71823.0,29909,640573056470674,2018-06-22 10:56:14,GENUINE
6587114664896609,623414156260264,2491458.0,14754,618966822107932,2018-05-24 12:25:07,GENUINE
6587114664896609,623414156260264,8390384.0,57577,441369330213022,2018-03-28 13:48:32,GENUINE
376581225375047,624489374259629,2797121.0,98381,908315993199037,2018-02-12 02:46:35,GENUINE
376581225375047,624489374259629,6016401.0,40995,205962054680704,2018-12-06 13:03:17,GENUINE
376581225375047,624489374259629,1665240.0,98028,539323397199398,2018-07-09 02:09:18,GENUINE
376581225375047,624489374259629,2596138.0,20912,247412015922391,2018-08-14 09:51:16,GENUINE
376581225375047,624489374259629,3041975.0,92276,649634141479301,2018-05-18 19:36:29,GENUINE
376581225375047,624489374259629,6445205.0,71832,234566200928636,2018-04-22 11:53:15,GENUINE
376581225375047,624489374259629,3886865.0,78673,121766256985849,2018-05-29 02:18:56,GENUINE
4397207630424731,625134957397872,5756808.0,94931,388738167244284,2018-08-01 21:19:12,GENUINE
4397207630424731,625134957397872,2272175.0,24816,775558535448858,2018-12-03 19:15:58,GENUINE
4397207630424731,625134957397872,7260179.0,64456,474710607602393,2018-07-05 14:25:26,GENUINE
4397207630424731,625134957397872,6135135.0,26855,960366361053081,2018-10-07 04:12:33,GENUINE
4397207630424731,625134957397872,6060019.0,29576,843511211000298,2018-11-08 09:13:33,GENUINE
4397207630424731,625134957397872,3895092.0,52650,676847185073128,2018-07-17 14:59:49,GENUINE
4397207630424731,625134957397872,3335311.0,56361,499363475687582,2018-08-28 11:01:17,GENUINE
4397207630424731,625134957397872,5972682.0,56361,499363475687582,2018-08-28 21:29:16,GENUINE
6225424199255892,625215726848940,580411.0,55379,173456464420384,2018-04-07 19:46:07,GENUINE
6225424199255892,625215726848940,2323169.0,53923,149985524316,2018-11-07 10:47:52,GENUINE
6225424199255892,625215726848940,3710802.0,10545,440187102606997,2018-06-09 14:10:45,GENUINE
6225424199255892,625215726848940,8966935.0,52346,971905363177403,2018-02-12 07:37:31,GENUINE
6225424199255892,625215726848940,3008654.0,32437,555387427262161,2018-09-18 04:55:18,GENUINE
